item-id,length,width,height,attribute
"G1047601",620,995,1615,"product"
"G1048001N",1000,640,1640,"product"
"G1047901",620,995,1615,"product"
"G1048201R",1000,640,1640,"product"
"G1048101",995,620,1615,"product"
"G1048201",995,620,1615,"product"
"G1048001",995,620,1615,"product"
"G1048001R",1000,640,1640,"product"
"G1048301",995,620,1615,"product"
"G1050601",690,690,840,"product"
"G1048301R",1000,640,1640,"product"
"G1050702",690,690,840,"product"
"G1050701",690,690,840,"product"
"G1048201N",1000,640,1640,"product"
"G1051001",690,690,840,"product"
"G1051201",690,690,840,"product"
"G1051301T",580,530,700,"product"
"G1051301R",580,530,700,"product"
"G1051301B",580,530,700,"product"
"G1051301",580,530,700,"product"
"G1051406B",550,520,710,"product"
"G1051406T",550,520,710,"product"
"G1051401",550,520,700,"product"
"G1051406",550,510,700,"product"
"G1051501T",1320,500,400,"product"
"G1051501",1320,500,400,"product"
"G1051406R",550,520,710,"product"
"G1051801R",550,470,1500,"product"
"G1051801T",550,470,1500,"product"
"G1051801",550,470,1500,"product"
"G1051801B",550,470,1500,"product"
"G1052301",800,420,2180,"product"
"G1052201",690,300,1900,"product"
"G1052501",800,400,2180,"product"
"G1052401",690,330,1800,"product"
"G1052701",800,420,2180,"product"
"G1053003",680,327,1786,"product"
"G1052901",800,418,2173,"product"
"G1053101",800,418,2173,"product"
"G1053105",800,418,2173,"product"
"G1053102",418,800,2173,"product"
"G1053205",688,327,1900,"product"
"G1053005",688,327,1786,"product"
"G1053201",690,300,1900,"product"
"G1053301",2200,800,400,"product"
"G1053302",443,802,2200,"product"
"G1053305",802,443,2200,"product"
"G1053601",690,330,1800,"product"
"G1053602",327,688,1786,"product"
"G1053501",800,400,2180,"product"
"G1053702",418,800,2173,"product"
"G1053701",418,800,2173,"product"
"G1053605",688,327,1786,"product"
"G1053901",800,420,2180,"product"
"G1053705",800,418,2173,"product"
"G1054201",690,330,1800,"product"
"G1054101",800,410,2130,"product"
"G1054301T",800,420,2180,"product"
"G1054001",690,320,1900,"product"
"G1054401B",550,500,1850,"product"
"G1054401",490,580,1820,"product"
"G1054501",490,580,1820,"product"
"G1054301",800,420,2180,"product"
"G1054401R",550,500,1850,"product"
"G1054401T",550,500,1850,"product"
"G1054601R",550,500,1850,"product"
"G1054601B",550,470,1840,"product"
"G1054601",490,580,1820,"product"
"G1054601T",550,470,1840,"product"
"G1054701",490,580,1820,"product"
"G1054801",490,580,1820,"product"
"G1055001",580,490,1820,"product"
"G1056301",420,290,1570,"product"
"G1057001R",500,400,1320,"product"
"G1056501",252,152,590,"product"
"G1065501",210,210,830,"product"
"G1065501T",210,210,830,"product"
"G1067201",230,230,1240,"product"
"G1068701",690,350,1780,"product"
"G1068801",810,430,2150,"product"
"G1069201",810,430,2150,"product"
"G1069101",690,350,1780,"product"
"G1068901",740,330,1840,"product"
"G1069001",830,420,2180,"product"
"G1071301",200,190,920,"product"
"G1074401T",480,480,1350,"product"
"G1074401R",490,490,1390,"product"
"G1074401N",480,480,1350,"product"
"G1074401",490,490,1390,"product"
"G1074404",490,490,1410,"product"
"G1074601T",510,510,1950,"product"
"G1074701",510,310,1200,"product"
"G1074405",490,490,1390,"product"
"G1074601",510,510,1900,"product"
"G1077201",650,650,10,"product"
"G1077301",760,270,850,"product"
"G1077501",760,270,850,"product"
"G1077401",2400,1820,1750,"product"
"G1083801",200,200,750,"product"
"G1083809",240,240,770,"product"
"G1083801T",200,200,750,"product"
"G1083801B",200,200,750,"product"
"G1083909T",250,250,770,"product"
"G1083901B",200,200,740,"product"
"G1083809B",240,240,770,"product"
"G1083809T",240,240,770,"product"
"G1083909",250,250,770,"product"
"G1084301",200,200,750,"product"
"G1083901",200,200,740,"product"
"G1083901T",200,200,740,"product"
"G1084001",215,215,795,"product"
"G1084309T",200,200,750,"product"
"G1084301T",200,200,750,"product"
"G1084309",250,250,770,"product"
"G1085401",200,200,750,"product"
"G1084809",250,250,770,"product"
"G1085401T",200,200,750,"product"
"G1084801T",250,250,770,"product"
"G1085409OBDC",250,250,770,"product"
"G1085801T",250,250,770,"product"
"G1085409",250,250,770,"product"
"G1085409T",250,250,770,"product"
"G1085801",215,215,795,"product"
"G1084809T",250,250,770,"product"
"G1085809",250,250,770,"product"
"G1085809T",250,250,770,"product"
"G1097601",205,205,715,"product"
"G1086301",200,200,750,"product"
"G1086301T",200,200,750,"product"
"G1086309",250,250,770,"product"
"G1086309T",250,250,770,"product"
"G1099601",205,205,715,"product"
"G1097901",210,210,720,"product"
"G1099101",205,205,715,"product"
"G1099701",210,210,720,"product"
"G1100201",210,210,720,"product"
"G1100601",205,205,715,"product"
"G1102301",205,205,715,"product"
"G1102601",205,205,715,"product"
"G1102501",205,205,715,"product"
"G1102701",205,205,715,"product"
"G1104301",210,210,720,"product"
"G1104101",210,210,720,"product"
"G1104601",205,205,715,"product"
"G1104501",205,205,715,"product"
"G1105201",210,210,720,"product"
"G1105301",205,205,715,"product"
"G1106401",205,205,715,"product"
"G1109309",250,250,770,"product"
"G1109301",210,210,750,"product"
"G1109301T",210,210,750,"product"
"G1109701",760,270,850,"product"
"G1110001",570,310,1220,"product"
"G1109309T",250,250,770,"product"
"G1112401",760,270,850,"product"
"G1123501",450,400,1670,"product"
"G1122201",850,850,710,"product"
"G1133104",300,500,1200,"product"
"G1133104T",500,300,1200,"product"
"G1133104R",500,300,1200,"product"
"G1133304T",500,300,1200,"product"
"G1133304",300,500,1200,"product"
"G1139101",240,470,1120,"product"
"G1142301T",200,200,750,"product"
"G1142301",200,200,750,"product"
"G1142309B",250,250,770,"product"
"G1142309T",250,250,770,"product"
"G1142309",250,250,770,"product"
"G1143201OBDC",200,200,750,"product"
"G1143201",200,200,750,"product"
"G1143101",200,200,750,"product"
"G1143101T",200,200,750,"product"
"G1143109",250,250,770,"product"
"G1143309T",250,250,770,"product"
"G1143309",250,250,770,"product"
"G1151001",340,220,920,"product"
"G1143209",250,250,780,"product"
"G1143301",200,200,750,"product"
"G1143301T",200,200,750,"product"
"G1143309OBDC",250,250,770,"product"
"G1151303",1500,900,40,"product"
"G1153101",327,680,1786,"product"
"G1153103",688,327,1786,"product"
"G1153201",418,800,2173,"product"
"G1153103R",800,350,1800,"product"
"G1153105",327,688,1786,"product"
"G1153103N",800,350,1800,"product"
"G1153203",800,418,2173,"product"
"G1153203R",800,410,2150,"product"
"G1153305N",800,410,2150,"product"
"G1153106",327,688,1786,"product"
"G1153205",418,800,2173,"product"
"G1153305",800,418,2173,"product"
"G1153203N",800,410,2150,"product"
"G1153301",418,800,2173,"product"
"G1153404R",1910,680,310,"product"
"G1153305R",800,410,2150,"product"
"G1153206",418,800,2173,"product"
"G1153401",327,688,1900,"product"
"G1153506",688,327,1786,"product"
"G1153307",418,800,2173,"product"
"G1153506N",900,700,1800,"product"
"G1153308",418,800,2173,"product"
"G1153404",688,327,1786,"product"
"G1153404N",700,300,1900,"product"
"G1153406",327,688,1900,"product"
"G1153407",327,688,1900,"product"
"G1153506R",900,700,1800,"product"
"G1153501",327,680,1786,"product"
"G1153703",802,443,2200,"product"
"G1153601",850,850,710,"product"
"G1153509",327,688,1786,"product"
"G1153602",960,960,764,"product"
"G1153603",970,970,810,"product"
"G1153703B",800,400,2200,"product"
"G1153508",327,688,1786,"product"
"G1153703N",800,400,2200,"product"
"G1153604",970,970,810,"product"
"G1153703R",800,400,2200,"product"
"G1153701",443,800,2200,"product"
"G1153705",800,443,2200,"product"
"G1157101",925,608,2480,"product"
"G1153706",440,802,2200,"product"
"G1157301",608,925,2480,"product"
"G1157201",925,608,2480,"product"
"G1157305",925,608,2480,"product"
"G1157308",608,925,2480,"product"
"G1157401",608,925,2480,"product"
"G1157305R",1000,600,2500,"product"
"G1157305N",1000,600,2500,"product"
"G1157403B",1000,600,2500,"product"
"G1157403",925,608,2480,"product"
"G1157309",608,925,2480,"product"
"G1157403R",1000,600,2500,"product"
"G1157502",608,925,2480,"product"
"G1157406",608,925,2480,"product"
"G1157701",900,250,600,"product"
"G1157403N",1000,600,2500,"product"
"G1157501",925,608,2480,"product"
"G1157408",608,925,2480,"product"
"G1157601",925,608,2480,"product"
"G1157407",925,608,2480,"product"
"G1157505",925,608,2480,"product"
"G1157605",925,608,2480,"product"
"G1157801",925,608,2480,"product"
"G1159001",310,310,840,"product"
"G1159201",490,580,1820,"product"
"G1163501",540,520,1130,"product"
"G1163504B",1200,550,500,"product"
"G1163504T",1200,550,500,"product"
"G1163504R",1200,550,500,"product"
"G1163504",510,530,1220,"product"
"G1165601",690,690,840,"product"
"G1166801",650,650,35,"product"
"G1166901",330,330,1140,"product"
"G1166904",330,540,1130,"product"
"G1167002OB",750,450,1350,"product"
"G1167002",500,770,1360,"product"
"G1167002N",770,470,1320,"product"
"G1167002R",770,470,1320,"product"
"G1167002B",770,470,1320,"product"
"G1167001",500,780,1350,"product"
"G1167005",500,770,1360,"product"
"G1171101",400,450,1640,"product"
"G1171102",450,400,1640,"product"
"G1171201",250,160,590,"product"
"G1185101",400,550,1470,"product"
"G1196101",650,650,40,"product"
"G1268801",384,519,1580,"product"
"G1268803R",520,350,1600,"product"
"G1268803",519,384,1580,"product"
"G1268803N",520,350,1600,"product"
"G1268803B",520,350,1600,"product"
"G1291601",510,400,1300,"product"
"G1268803T",520,350,1600,"product"
"G1296001",960,960,764,"product"
"G1295701",960,960,764,"product"
"G1296201",620,995,1615,"product"
"G1295903",960,960,764,"product"
"G1296101",620,995,1615,"product"
"G1295902",960,960,760,"product"
"G1296601R",1000,630,1630,"product"
"G1296601",620,995,1615,"product"
"G1296101B",1650,650,1000,"product"
"G1296201N",1000,630,1630,"product"
"G1296201B",1000,630,1630,"product"
"G1296201R",1000,630,1630,"product"
"G1305001",460,550,1580,"product"
"G1304301R",400,280,1230,"product"
"G1296601B",1000,630,1630,"product"
"G1304301",390,270,1190,"product"
"G1304301B",400,280,1230,"product"
"G1304301T",400,280,1230,"product"
"G1306701",327,688,1900,"product"
"G1306901",327,688,1786,"product"
"G1306801",608,925,2480,"product"
"G1306301",800,418,2173,"product"
"G1306501",802,443,2200,"product"
"G1307101",320,475,1614,"product"
"G1308601",790,500,1850,"product"
"G1308501",960,960,764,"product"
"G1315004R",1140,550,330,"product"
"G1315005",590,330,1110,"product"
"G1315004",330,540,1130,"product"
"G1316101",490,580,1820,"product"
"G1317101",635,635,430,"product"
"G1317301",635,635,430,"product"
"G1321101",150,150,1100,"product"
"G1317401",635,635,430,"product"
"G1317201",635,635,430,"product"
"G1326201",305,305,1230,"product"
"G1326301",305,305,1230,"product"
"G1325901",305,305,1230,"product"
"G1326101",305,305,1230,"product"
"G1326601",305,305,1230,"product"
"G1330501",95,95,1270,"product"
"G1340301",820,820,1730,"product"
"G1330701",95,95,1270,"product"
"G1339201",685,260,675,"product"
"G1340101",820,820,1730,"product"
"G1342602",6,6,130,"product"
"G1340501",820,820,1730,"product"
"G1342702",6,6,130,"product"
"G1343201",79,79,1300,"product"
"G1342802",6,6,130,"product"
"G1363701",840,840,840,"product"
"G1419600",470,240,1120,"product"
"G1419601",470,240,1120,"product"
"G1419500",470,240,1120,"product"
"G1419501",470,240,1120,"product"
"G1427703",230,216,747,"product"
"G1426003",230,216,747,"product"
"G1426903",230,216,747,"product"
"G1428703",230,216,747,"product"
"G1440500",216,230,747,"product"
"G1443800",400,510,1300,"product"
"G1443800N",510,400,1340,"product"
"G1443800T",510,400,1340,"product"
"G1485302N",700,370,1520,"product"
"G1446100",330,330,1140,"product"
"G1485300",370,680,1500,"product"
"G1485302",680,370,1500,"product"
"G1484800",650,650,20,"product"
"G1485302B",700,370,1520,"product"
"G1485700",690,260,1500,"product"
"G1485702R",1520,680,360,"product"
"G1485302R",700,370,1520,"product"
"G1485302OB",700,370,1520,"product"
"G1485704",680,370,1500,"product"
"G1485702",680,370,1500,"product"
"G1485704N",700,300,1530,"product"
"G1488700",500,300,1200,"product"
"G1488000",320,320,820,"product"
"G1511400",200,200,690,"product"
"G1488701",500,300,1200,"product"
"G1517500",200,200,690,"product"
"G1523500",200,200,690,"product"
"G1518600",200,200,690,"product"
"G1527900",250,160,590,"product"
"G1528201",320,220,750,"product"
"G1523700",200,200,690,"product"
"G1528201R",340,200,770,"product"
"G1528100",650,650,40,"product"
"G1528200",250,160,590,"product"
"G1531300",225,218,1281,"product"
"G1582700",550,460,1580,"product"
"G1587000",802,443,2200,"product"
"G1587001",802,443,2200,"product"
"G1587101",688,327,1900,"product"
"G1587100",327,688,1900,"product"
"G1587201",688,327,1786,"product"
"G1587302",688,327,1786,"product"
"G1587200",688,327,1786,"product"
"G1587400",418,800,2173,"product"
"G1587401",800,418,2173,"product"
"G1587502",800,418,2173,"product"
"G1588002",925,608,2480,"product"
"G1589801",230,216,747,"product"
"G1588102",925,608,2480,"product"
"G1588102R",2450,980,630,"product"
"G1591500N",250,250,1670,"product"
"G1591500T",250,250,1670,"product"
"G1591500",230,230,1650,"product"
"G1591500B",250,250,1670,"product"
"G1591502",230,230,1650,"product"
"G1591500R",250,250,1670,"product"
"G1593400",230,230,1120,"product"
"G1596700",380,380,1050,"product"
"G1596600",365,365,1090,"product"
"G1596800",365,365,1090,"product"
"G1597000",365,365,1090,"product"
"G1598000",230,220,1670,"product"
"G1598800T",500,500,200,"product"
"G1598800",496,495,195,"product"
"G1599000",495,496,195,"product"
"G1598900",495,496,195,"product"
"G1599100",495,496,195,"product"
"G1598900T",500,500,200,"product"
"G1599300",1039,675,224,"product"
"G1599700",1039,675,224,"product"
"G1599100T",490,490,180,"product"
"G1599500",1039,675,224,"product"
"G1599600",680,230,1050,"product"
"G1599000T",500,500,200,"product"
"G1603700",230,230,1230,"product"
"G1603900",760,270,850,"product"
"G1605300",160,160,590,"product"
"G1607000",240,240,1240,"product"
"G1608300",70,70,1260,"product"
"G1608900",1039,675,224,"product"
"G1608700",1039,675,224,"product"
"G1608800",1039,675,224,"product"
"G1609000",1039,675,224,"product"
"G1609800",260,685,675,"product"
"G1609802",685,260,675,"product"
"G1618500",400,500,1300,"product"
"G1609800T",690,260,700,"product"
"G1619300",690,690,840,"product"
"G1625100",690,690,840,"product"
"G1625200",550,460,1580,"product"
"G1625000",620,390,1600,"product"
"G1625500",580,490,1820,"product"
"G1625300",690,690,840,"product"
"G1654200",650,650,10,"product"
"G1667200",160,160,590,"product"
"G1666300",310,310,840,"product"
"G1666400",310,310,840,"product"
"G1668000",270,760,850,"product"
"G1672100",690,690,840,"product"
"G1667600",310,310,840,"product"
"G1672200",370,370,350,"product"
"G1679100",232,232,758,"product"
"G1679600",220,220,750,"product"
"G1678800",232,232,758,"product"
"G1679500",220,220,750,"product"
"G1679700",220,220,750,"product"
"G1680000",232,232,758,"product"
"G1679700B",220,220,750,"product"
"G1680000B",220,220,750,"product"
"G1680100OBDC",220,220,750,"product"
"G1680800",232,232,758,"product"
"G1680100",232,232,758,"product"
"G1680000OBDC",220,220,750,"product"
"G1682000",232,232,758,"product"
"G1682501",232,232,758,"product"
"G1680100T",220,220,750,"product"
"G1680000T",220,220,750,"product"
"G1680601",232,232,758,"product"
"G1682200",232,232,758,"product"
"G1685100",360,360,1350,"product"
"G1685100T",370,370,1220,"product"
"G1685100B",370,370,1220,"product"
"G1685600B",200,200,1200,"product"
"G1685500",93,93,1660,"product"
"G1685400",93,93,1660,"product"
"G1685600",130,130,1230,"product"
"G1685600T",200,200,1200,"product"
"G1694800",380,520,1580,"product"
"G1694802B",500,350,1600,"product"
"G1694802N",500,350,1600,"product"
"G1694802T",500,350,1600,"product"
"G1694802",519,384,1580,"product"
"G1695000",380,520,1580,"product"
"G1695001",519,384,1580,"product"
"G1694802R",500,350,1600,"product"
"G1695005",519,384,1580,"product"
"G1695001T",500,400,1600,"product"
"G1695001N",500,400,1600,"product"
"G1694806",519,384,1580,"product"
"G1696100",330,690,1780,"product"
"G1696200",418,800,2173,"product"
"G1698400",580,490,1820,"product"
"G1698300",740,740,870,"product"
"G1698500",580,490,1820,"product"
"G1698700",580,490,1820,"product"
"G1698600",690,690,840,"product"
"G1698800",530,510,1100,"product"
"G1698900",620,390,1600,"product"
"G1699200",620,390,1600,"product"
"G1700400",530,530,1240,"product"
"G1700500",250,160,590,"product"
"G1701200",690,690,840,"product"
"G1700700",420,290,1570,"product"
"G1701800",580,490,1820,"product"
"G1701900",620,390,1600,"product"
"G1703700",688,327,1900,"product"
"G1702100",550,460,1580,"product"
"G1703600",440,800,2200,"product"
"G1705100",163,163,1211,"product"
"G1714100",340,680,960,"product"
"G1713900",680,340,960,"product"
"G1720000",200,200,690,"product"
"G1719900",200,200,690,"product"
"G1720700",50,650,900,"product"
"G1720600",650,50,900,"product"
"G1720100",200,200,690,"product"
"G1721800",163,163,1211,"product"
"G1721600",253,253,795,"product"
"G1720400",650,50,900,"product"
"G1731702B",540,520,1230,"product"
